North Tripura,Dasda,Paschim Tlangsanbari,Dasda,866 hectares
North Tripura,Dasda,Ramprasaipara,Dasda,831 hectares
North Tripura,Dasda,Santipur,Dasda,289 hectares
North Tripura,Dasda,Satnala,Dasda,2385 hectares
North Tripura,Dasda,Sibnagar,Dasda,543 hectares
North Tripura,Dasda,Sunitipur,Dasda,1203 hectares
North Tripura,Dasda,Taiyangpara,Dasda,1136 hectares
North Tripura,Dasda,Tuichhama,Dasda,1879 hectares
North Tripura,Dasda,Ujan Machhmara R F,Dasda,10902 hectares
North Tripura,Gournagar,Bhagaban Nagar,Bhagaban Nagar,799279
North Tripura,Gournagar,Bilashpur,Bilashpur,799280
North Tripura,Gournagar,Birchandranagar,Birchandra Nagar,799280
North Tripura,Gournagar,Chandipur,Manu Valley,799277
North Tripura,Gournagar,Chhantail,Chantail,799279
North Tripura,Gournagar,Debasthal,Gournagar,383 hectares
North Tripura,Gournagar,Deorachhara,Gournagar,551 hectares
North Tripura,Gournagar,Dhaliarkandi,Yeajakhowra,799281
North Tripura,Gournagar,Dhanbilash,Dhanbilash,799280
North Tripura,Gournagar,Dhatuchhara,Gournagar,665 hectares
North Tripura,Gournagar,Fultali,Fultali,799280
North Tripura,Gournagar,Golakpur,Gournagar,1732 hectares
North Tripura,Gournagar,Gournagar,Gournagar,N/A
North Tripura,Gournagar,Guldharpur,Goldharpur,799279
North Tripura,Gournagar,Halaichhara,Sorojini,799277
North Tripura,Gournagar,Hirachhara,Gournagar,624 hectares
North Tripura,Gournagar,Ichabpur,Ichabpur,799277
North Tripura,Gournagar,Irani,Khowrabil,799281
North Tripura,Gournagar,Jalai,Jalai,799260
North Tripura,Gournagar,Jarultali,Jarultali,799280
North Tripura,Gournagar,Jubarajnagar,Srinathpur,799281
North Tripura,Gournagar,Kamarangabari,Gournagar,799279
North Tripura,Gournagar,Kanakpur,Noorpur,799277
North Tripura,Gournagar,Kaulikura,Kaulikura,799280
North Tripura,Gournagar,Khowrabil,Maguruli,799281
North Tripura,Gournagar,Latiapur,Rangauti,799281
North Tripura,Gournagar,Laxmipur,Laxmipur,799281
North Tripura,Gournagar,Manu Valley,Manu Valley,799277
North Tripura,Gournagar,Murtichhara,Murticherra,799277
North Tripura,Gournagar,Pakhirbada,Ichabpur,799277
North Tripura,Gournagar,Rangauti,Rangauti,799281
North Tripura,Gournagar,Rangrung,Rangrung,799277
North Tripura,Gournagar,Samaruhala R F,Gournagar,934 hectares
North Tripura,Gournagar,Samrurpar,Samrurpar,799277
North Tripura,Gournagar,Sonamukhi,Jalai,799280
North Tripura,Gournagar,Srinathpur,Srinathpur,799281
North Tripura,Gournagar,Srirampur,Srirampur,799279
North Tripura,Gournagar,Tilagaon,Tillagaon,799281
North Tripura,Gournagar,Uttar Unakuti R F,Gournagar,2805 hectares
North Tripura,Jampuii hills,Banglabari,Jampuii Hills,856 hectares
North Tripura,Jampuii hills,Belianchief,Jampuii Hills,1305 hectares
North Tripura,Jampuii hills,Bhangmun,Jampuii Hills,2263 hectares
North Tripura,Jampuii hills,Central Catchment R F,Jampuii Hills,19131 hectares
North Tripura,Jampuii hills,Kalagang,Jampuii Hills,505 hectares
North Tripura,Jampuii hills,Paschim Manpai,Jampuii Hills,1839 hectares
North Tripura,Jampuii hills,Paschim Tlangsangbari,Jampuii Hills,866 hectares
North Tripura,Jampuii hills,Purba Manpai,Jampuii Hills,1159 hectares
North Tripura,Jampuii hills,Sabual,Jampuii Hills,747 hectares
North Tripura,Jampuii hills,Sailo,Jampuii Hills,1465 hectares
North Tripura,Jampuii hills,Simblong,Jampuii Hills,2293 hectares
North Tripura,Jampuii hills,Tlakchi,Jampuii Hills,1945 hectares
North Tripura,Kadamtala,Baruakandi,Sakaibari,799251
North Tripura,Kadamtala,Bhagyapur,Bhagyapur,799251
North Tripura,Kadamtala,Bishnupur,Bishnupur,799251
North Tripura,Kadamtala,Brajendranagar,Sarala,799261
North Tripura,Kadamtala,Chandpur,Laxminagar,799277
North Tripura,Kadamtala,Churaibari,North Fulbari,799262
North Tripura,Kadamtala,Hurua,South Hurua,799251
North Tripura,Kadamtala,Ichailalchhara,West Ichailalcherra,799251
North Tripura,Kadamtala,Kadamtala,South Kadamtala,N/A
North Tripura,Kadamtala,Kurti,Rajnagar,799263
North Tripura,Kadamtala,Laxminagar,Laxminagar,799251
North Tripura,Kadamtala,Maheshpur,Kadamtala,367 hectares
North Tripura,Kadamtala,Piarachhara,Tarakpur,799261
North Tripura,Kadamtala,Pratyekrai,Gobindapur,799251
North Tripura,Kadamtala,Ragna,Raghna,799251
North Tripura,Kadamtala,Ranibari,Ranibari,799261
North Tripura,Kadamtala,Sanichhara,Sanicherra,799262
North Tripura,Kadamtala,Sarala,Kadamtala,525 hectares
North Tripura,Kadamtala,Saraspur,Saraspur,799261
North Tripura,Kadamtala,Satsangam,Satsangam,799261
North Tripura,Kumarghat,Betchhara,East Ratacherra,799264
North Tripura,Kumarghat,Dakshin Unakuti R F,Kumarghat,1688 hectares
North Tripura,Kumarghat,Dengdung,Kumarghat,1295 hectares
North Tripura,Kumarghat,Deo Reserve Forest,Kumarghat,2923 hectares
North Tripura,Kumarghat,Dudhpur,Ujandudpur,799288
North Tripura,Kumarghat,Gakulnagar,Gakulnagar,799290
North Tripura,Kumarghat,Ganganagar,Ganganagar,799290
North Tripura,Kumarghat,Jagannathpur,Jagannathpur,799280
North Tripura,Kumarghat,Krishnanagar,Krishnanagar,799263
North Tripura,Kumarghat,Kumarghat,Kumarghat,324.07 hectares
North Tripura,Kumarghat,Laljuri,Laljuri,799270
North Tripura,Kumarghat,Masauli,West Masauli,799288
North Tripura,Kumarghat,Natingchhara,Kumarghat,178 hectares
North Tripura,Kumarghat,Pabiachhara,Sukanta Nagar,799264
North Tripura,Kumarghat,Paschim Kanchanbari,West Kanchanbari,799288
North Tripura,Kumarghat,Paschim Ratachhara,West Ratacherra,799290
North Tripura,Kumarghat,Purba Kanchanbari,East Kanchanbari,799288
