meghalaya|East Garo Hills|Dambo Rongjeng|Simseng Balsigrigittim|Dambo Rongjeng|793111|N/A|104
meghalaya|East Garo Hills|Dambo Rongjeng|Simseng Bolma|Dambo Rongjeng|793111|N/A|142
meghalaya|East Garo Hills|Dambo Rongjeng|Simseng Bongga|Dambo Rongjeng|793111|N/A|256
meghalaya|East Garo Hills|Dambo Rongjeng|Simseng Dagal Gading|Dambo Rongjeng|793111|N/A|101
meghalaya|East Garo Hills|Dambo Rongjeng|Simseng Gading|Dambo Rongjeng|N/A|N/A|N/A
meghalaya|East Garo Hills|Dambo Rongjeng|Simseng Minal|Dambo Rongjeng|793111|N/A|236
meghalaya|East Garo Hills|Dambo Rongjeng|Simseng Minol|Dambo Rongjeng|793111|N/A|152
meghalaya|East Garo Hills|Dambo Rongjeng|Simseng Nakol|Dambo Rongjeng|793111|N/A|134
meghalaya|East Garo Hills|Dambo Rongjeng|Simseng Rongal|Dambo Rongjeng|793111|N/A|268
meghalaya|East Garo Hills|Dambo Rongjeng|Simseng Wale|Dambo Rongjeng|793111|N/A|90
meghalaya|East Garo Hills|Dambo Rongjeng|Tamsura|Dambo Rongjeng|793111|N/A|329
meghalaya|East Garo Hills|Dambo Rongjeng|Tebilgittim|Dambo Rongjeng|793111|N/A|30
meghalaya|East Garo Hills|Dambo Rongjeng|Tekragittim Gabil|Dambo Rongjeng|793111|N/A|208
meghalaya|East Garo Hills|Dambo Rongjeng|Terrace Gittim|Dambo Rongjeng|793111|N/A|304
meghalaya|East Garo Hills|Dambo Rongjeng|Tesokgittim|Dambo Rongjeng|793111|N/A|162
meghalaya|East Garo Hills|Dambo Rongjeng|Teteng Gitok|Dambo Rongjeng|793111|N/A|88
meghalaya|East Garo Hills|Dambo Rongjeng|Thanagittim|Dambo Rongjeng|793111|N/A|200
meghalaya|East Garo Hills|Dambo Rongjeng|Thaugittim|Dambo Rongjeng|793111|N/A|273
meghalaya|East Garo Hills|Dambo Rongjeng|Upper Bamil|Dambo Rongjeng|793111|N/A|250
