Bokaro|Bermo|Armo|Bermo|689 hectares
Ranchi|Kanke|Bajra|Kamre|835222
Ranchi|Kanke|Balu|Kokdoro|834006
Ranchi|Kanke|Banhara|Ulatu|834006
Ranchi|Kanke|Banhaura|Kamre|835222
Ranchi|Kanke|Barhu|Badhu|835214
Ranchi|Kanke|Bariatu|Kamre|835222
Ranchi|Kanke|Batta|Sataknadu|834006
Ranchi|Kanke|Benti|Urugutu|835222
Ranchi|Kanke|Boreya|Boreya|834008
Ranchi|Kanke|Bukru|Badhu|834006
Ranchi|Kanke|Buti|Kanke|212 hectares
Ranchi|Kanke|Chama|Badhu|834006
Ranchi|Kanke|Chamguru|Gagi|835214
Ranchi|Kanke|Chandewe|Chandwe|834006
Ranchi|Kanke|Chardi|Ulatu|834006
Ranchi|Kanke|Chari|Hundur|834006
Ranchi|Kanke|Chatakpur|Sundil|835222
Ranchi|Kanke|Chauli|Ulatu|834006
Ranchi|Kanke|Cheri|Manatu|835222
Ranchi|Kanke|Chirua|Uparkonki|835222
Ranchi|Kanke|Chitar|Kokdoro|834006
Ranchi|Kanke|Chuttu|Chutu|835217
Ranchi|Kanke|Dahisot|Kamre|835222
Ranchi|Kanke|Dandaiphutkal Toli|Futkaltoli|835222
Ranchi|Kanke|Dhanaisoso|Sundil|835222
Ranchi|Kanke|Dubliya Alias Dugliya|Chandwe|835214
Ranchi|Kanke|Dumardaga|Dumardaga|834008
Ranchi|Kanke|Ekamba|Husir|834006
Ranchi|Kanke|Gagi|Gagi|835222
Ranchi|Kanke|Garu|Jaipur|834006
Ranchi|Kanke|Gatlatu|Kedal|835217
Ranchi|Kanke|Gobarhappa|Hundur|834006
Ranchi|Kanke|Haldama|Hundur|834006
Ranchi|Kanke|Hethkonki|Ichapiri|834006
Ranchi|Kanke|Hochar|Hochar|834006
Ranchi|Kanke|Hombai|Kedal|835217
Ranchi|Kanke|Hosir|Husir|834006
Ranchi|Kanke|Hujir|Hundur|834006
Ranchi|Kanke|Hundur|Hundur|834006
Ranchi|Kanke|Ichapiri|Ichapiri|834006
Ranchi|Kanke|Jaipur|Jaipur|834008
Ranchi|Kanke|Jamuari|Badhu|834006
Ranchi|Kanke|Jhiri|Futkaltoli|835222
Ranchi|Kanke|Jidu|Uparkonki|834006
Ranchi|Kanke|Kadal|Kedal|835217
Ranchi|Kanke|Kadma|Jaipur|834006
Ranchi|Kanke|Kalheyakanadu|Sataknadu|834006
Ranchi|Kanke|Kamata|Jaipur|834008
Ranchi|Kanke|Kamre|Kamre|835222
Ranchi|Kanke|Karkata|Malsiring|835222
Ranchi|Kanke|Katamkuli|Katamkuli|835222
Ranchi|Kanke|Khatanaga|Khatanga|835217
Ranchi|Kanke|Khatanga|Kokdoro|834006
Ranchi|Kanke|Kokdaro|Kokdoro|834006
Ranchi|Kanke|Konge|Jaipur|834008
Ranchi|Kanke|Kumhariya|Sataknadu|834006
Ranchi|Kanke|Lalganj|Khatanga|835217
Ranchi|Kanke|Madanpur|Rarha|834006
Ranchi|Kanke|Malsiring|Malsiring|835222
Ranchi|Kanke|Manatu|Manatu|835222
Ranchi|Kanke|Manha|Malsiring|835222
Ranchi|Kanke|Marwa|Uparkonki|835222
Ranchi|Kanke|Menrhi|Urugutu|835222
Ranchi|Kanke|Mesra|Mesra West|835217
Ranchi|Kanke|Misirgonda Alias Pahargonda|Kanke|200 hectares
Ranchi|Kanke|Muretha|Uparkonki|835222
Ranchi|Kanke|Murum|Hochar|834006
Ranchi|Kanke|Nagri|Husir|834006
Ranchi|Kanke|Nauasoso|Sundil|835222
Ranchi|Kanke|Nawadih|Badhu|834006
Ranchi|Kanke|Neuri|Neori|835214
Ranchi|Kanke|Okhargara|Kokdoro|834006
Ranchi|Kanke|Oyna|Chandwe|835214
Ranchi|Kanke|Pandra|Sundil|835222
Ranchi|Kanke|Patagain|Badhu|834006
Ranchi|Kanke|Patratu|Urugutu|835222
Ranchi|Kanke|Pertol|Khatanga|835217
Ranchi|Kanke|Pirra|Futkaltoli|835222
Ranchi|Kanke|Pithauriya|Pithoria|834006
Ranchi|Kanke|Pusu|Uparkonki|834006
Ranchi|Kanke|Ral|Husir|834006
Ranchi|Kanke|Rarha|Rarha|835214
Ranchi|Kanke|Rodiya|Mesra East|835217
Ranchi|Kanke|Runro|Chutu|835217
Ranchi|Kanke|Sadkanadu|Sataknadu|834006
Ranchi|Kanke|Sanga|Malsiring|834006
Ranchi|Kanke|Sangrampur|Boreya|835217
Ranchi|Kanke|Siddi|Hundur|834006
Ranchi|Kanke|Simliya|Simalia|835214
Ranchi|Kanke|Sirango|Malsiring|835222
Ranchi|Kanke|Soso|Ulatu|834006
Ranchi|Kanke|Sugnu|Dumardaga|834006
Ranchi|Kanke|Sukurhuttu|Sukurhutu South|835222
Ranchi|Kanke|Sundil|Sundil|835222
Ranchi|Kanke|Sutiambe|Rarha|834006
Ranchi|Kanke|Tendar|Manatu|835222
Ranchi|Kanke|Tilta|Futkaltoli|835214
Ranchi|Kanke|Ulatu|Ulatu|834006
Ranchi|Kanke|Uparkonki|Uparkonki|834006
Ranchi|Kanke|Uruguttu|Urugutu|835222
Ranchi|Khelari|Babhne|Bamne|835222
Ranchi|Khelari|Dondu|Bamne|835222
Ranchi|Khelari|Duli|Mayapur|835205
Ranchi|Khelari|Harhu|Mayapur|835205
Ranchi|Khelari|Hesalang|Lapra|835214
Ranchi|Khelari|Hoyar|Khelari|780 hectares
Ranchi|Khelari|Kedal|Mayapur|835205
Ranchi|Khelari|Konka|Mayapur|835205
Ranchi|Khelari|Lapra|Lapra|835214
Ranchi|Khelari|Mahuliya|Lapra|835205
Ranchi|Khelari|Manatu|Bamne|835222
Ranchi|Khelari|Mayapur|Mayapur|835205
Ranchi|Khelari|Nawadih|Lapra|835205
Ranchi|Khelari|Tumang|Tumang|835214
Ranchi|Lapung|Akumroma|Dadi|835234
Ranchi|Lapung|Armalatdag|Dolaicha|835202
Ranchi|Lapung|Bakronda|Bokranda|835234
Ranchi|Lapung|Balandu|Latratu|835202
Ranchi|Lapung|Bankakera|Mahugaon|835234
Ranchi|Lapung|Baragain|Sapukera|835234
Ranchi|Lapung|Baraidih|Bokranda|835234
Ranchi|Lapung|Barkakura|Bokranda|835234
Ranchi|Lapung|Biramkel|Malgo|835202
Ranchi|Lapung|Burhni|Mahugaon|835234
Ranchi|Lapung|Chalangi|Hulsu|835234
Ranchi|Lapung|Chalha|Mahugaon|835234
Ranchi|Lapung|Champadih|Kakaria|835234
Ranchi|Lapung|Chanpi|Sapukera|835234
Ranchi|Lapung|Dadgo|Latratu|835202
