uttar pradesh|Sant Kabir Nagar|Ghanghata|Chauria|Chanwaria|Uttar Pradesh|272176|56.7 hectares
uttar pradesh|Sant Kabir Nagar|Ghanghata|Chhapia|Kohlawa|Uttar Pradesh|N/A|119.35 hectares
uttar pradesh|Sant Kabir Nagar|Ghanghata|Chhapra Magarbi|Chhapra Maghrabi|Uttar Pradesh|272162|1231.1 hectares
uttar pradesh|Sant Kabir Nagar|Ghanghata|Chhitahi|Chhitahi|Uttar Pradesh|272125|32.09 hectares
uttar pradesh|Sant Kabir Nagar|Ghanghata|Chhitauni|Chhitauni|Uttar Pradesh|N/A|89.99 hectares
uttar pradesh|Sant Kabir Nagar|Ghanghata|Chierapur|Bhaisahi Urf Bhainswaria|Uttar Pradesh|272172|61.43 hectares
uttar pradesh|Sant Kabir Nagar|Ghanghata|Chikani|Tighara|Uttar Pradesh|272176|27.16 hectares
uttar pradesh|Sant Kabir Nagar|Ghanghata|Chol Khari|Chol Khari|Uttar Pradesh|272176|75.49 hectares
uttar pradesh|Sant Kabir Nagar|Ghanghata|Chormara|Dadarwar|Uttar Pradesh|272165|34.13 hectares
uttar pradesh|Sant Kabir Nagar|Ghanghata|Dadari Hardo|Bheeti Mafi|Uttar Pradesh|N/A|71.52 hectares
uttar pradesh|Sant Kabir Nagar|Ghanghata|Dadarwar|Dadarwar|Uttar Pradesh|272165|61.03 hectares
uttar pradesh|Sant Kabir Nagar|Ghanghata|Dahrauli|Dahrauli|Uttar Pradesh|272172|56.28 hectares
uttar pradesh|Sant Kabir Nagar|Ghanghata|Daria|Semari|Uttar Pradesh|N/A|190 hectares
uttar pradesh|Sant Kabir Nagar|Ghanghata|Daulatpur|Gajadharpur|Uttar Pradesh|272172|53.28 hectares
uttar pradesh|Sant Kabir Nagar|Ghanghata|Deeppur|Kharcha|Uttar Pradesh|N/A|109.09 hectares
uttar pradesh|Sant Kabir Nagar|Ghanghata|Defra|Gopipur|Uttar Pradesh|N/A|44.47 hectares
uttar pradesh|Sant Kabir Nagar|Ghanghata|Deokali Kala|Lakhanohar|Uttar Pradesh|272176|81.31 hectares
uttar pradesh|Sant Kabir Nagar|Ghanghata|Deokali Khurd|Deokali Khurd|Uttar Pradesh|272176|61.55 hectares
uttar pradesh|Sant Kabir Nagar|Ghanghata|Deoria Urf Banjaria|Nagauwa|Uttar Pradesh|N/A|14.14 hectares
uttar pradesh|Sant Kabir Nagar|Ghanghata|Deoria Urf Itahia|Siktaha|Uttar Pradesh|N/A|34.86 hectares
uttar pradesh|Sant Kabir Nagar|Ghanghata|Devapar|Kodara Bhual Patti|Uttar Pradesh|272176|59.37 hectares
uttar pradesh|Sant Kabir Nagar|Ghanghata|Devri|Devri|Uttar Pradesh|N/A|141.31 hectares
uttar pradesh|Sant Kabir Nagar|Ghanghata|Dhai Pokhar|Dhai Pokhar|Uttar Pradesh|272172|201.99 hectares
uttar pradesh|Sant Kabir Nagar|Ghanghata|Dhamchia|Aura Dand|Uttar Pradesh|272165|206.22 hectares
uttar pradesh|Sant Kabir Nagar|Ghanghata|Dhan Ghata|Dhan Ghata|Uttar Pradesh|272162|82.13 hectares
uttar pradesh|Sant Kabir Nagar|Ghanghata|Dhanjaul|Dhanjaul|Uttar Pradesh|272164|110.36 hectares
uttar pradesh|Sant Kabir Nagar|Ghanghata|Dhauripar Parhya|Dhaurepar Badhya|Uttar Pradesh|272176|111 hectares
uttar pradesh|Sant Kabir Nagar|Ghanghata|Dhol Baja|Gaighat|Uttar Pradesh|N/A|33.25 hectares
uttar pradesh|Sant Kabir Nagar|Ghanghata|Dihwa|Dihwa|Uttar Pradesh|272162|241.42 hectares
uttar pradesh|Sant Kabir Nagar|Ghanghata|Dokera|Mahadewa|Uttar Pradesh|N/A|40 hectares
uttar pradesh|Sant Kabir Nagar|Ghanghata|Doman Deeh|Deokali Khurd|Uttar Pradesh|272176|83.38 hectares
uttar pradesh|Sant Kabir Nagar|Ghanghata|Doolampur|Doolampur|Uttar Pradesh|272162|73.97 hectares
uttar pradesh|Sant Kabir Nagar|Ghanghata|Dubauli|Gonaura|Uttar Pradesh|272176|37 hectares
uttar pradesh|Sant Kabir Nagar|Ghanghata|Dudhara Urf Chakia|Dulhapar Kala|Uttar Pradesh|N/A|22.19 hectares
uttar pradesh|Sant Kabir Nagar|Ghanghata|Dudhra Kalan|Siyar Khurd|Uttar Pradesh|N/A|81.37 hectares
uttar pradesh|Sant Kabir Nagar|Ghanghata|Dudhra Khurd|Siyar Khurd|Uttar Pradesh|N/A|51.55 hectares
uttar pradesh|Sant Kabir Nagar|Ghanghata|Dudhra Tiwari|Dughra Urf Khaira|Uttar Pradesh|N/A|31.77 hectares
uttar pradesh|Sant Kabir Nagar|Ghanghata|Dudhra Urf Khaira|Dughra Urf Khaira|Uttar Pradesh|N/A|78.24 hectares
uttar pradesh|Sant Kabir Nagar|Ghanghata|Dughara Kala|Dughara Kala|Uttar Pradesh|N/A|45.9 hectares
uttar pradesh|Sant Kabir Nagar|Ghanghata|Dughra Jot|Sondiha|Uttar Pradesh|N/A|8.64 hectares
uttar pradesh|Sant Kabir Nagar|Ghanghata|Duhia Bargah|Ram Pur Madhay|Uttar Pradesh|N/A|76.37 hectares
uttar pradesh|Sant Kabir Nagar|Ghanghata|Duhia Kala|Duhia Kala|Uttar Pradesh|N/A|160.17 hectares
uttar pradesh|Sant Kabir Nagar|Ghanghata|Duhia Khurd|Duhia Khurd|Uttar Pradesh|N/A|91.31 hectares
uttar pradesh|Sant Kabir Nagar|Ghanghata|Dulhapar Kala|Dulhapar Kala|Uttar Pradesh|272162|57.1 hectares
uttar pradesh|Sant Kabir Nagar|Ghanghata|Dulhapar Khurd|Nihaila|Uttar Pradesh|N/A|6 hectares
uttar pradesh|Sant Kabir Nagar|Ghanghata|Dumaria|Gonaura|Uttar Pradesh|N/A|33 hectares
uttar pradesh|Sant Kabir Nagar|Ghanghata|Farandia|Pedari Purbi|Uttar Pradesh|N/A|53.8 hectares
uttar pradesh|Sant Kabir Nagar|Ghanghata|Gagar Garh|Gagar Gad|Uttar Pradesh|272162|148.36 hectares
uttar pradesh|Sant Kabir Nagar|Ghanghata|Gai Ghat|Gaighat|Uttar Pradesh|N/A|620.38 hectares
uttar pradesh|Sant Kabir Nagar|Ghanghata|Gaighat|Gaighat Ii|Uttar Pradesh|272165|80.61 hectares
uttar pradesh|Sant Kabir Nagar|Ghanghata|Gajadharpur|Gajadharpur|Uttar Pradesh|272172|65.9 hectares
uttar pradesh|Sant Kabir Nagar|Ghanghata|Galimpur|Galimpur|Uttar Pradesh|N/A|34.1 hectares
uttar pradesh|Sant Kabir Nagar|Ghanghata|Ganeshpur|Semari|Uttar Pradesh|N/A|15.39 hectares
uttar pradesh|Sant Kabir Nagar|Ghanghata|Garth Aulia|Baij Nathpur|Uttar Pradesh|272165|67.65 hectares
uttar pradesh|Sant Kabir Nagar|Ghanghata|Gauaapar|Gauaapar|Uttar Pradesh|272162|74.58 hectares
uttar pradesh|Sant Kabir Nagar|Ghanghata|Gaura|Gaura|Uttar Pradesh|272476|143.22 hectares
